TransactionID,PassengerName,FlightNumber,DepartureAirport,ArrivalAirport,DepartureDate,ArrivalDate,TicketPrice,BookingDate,Status,LastVisited
20821,Alice Johnson,BA456,LAX,HND,2025-05-17 12:00:00,2025-05-18 12:00:00,540.99,2024-05-17 12:00:00,Success,2023-01-15 11:00:00
20822,Alice Johnson,AA123,ORD,DXB,2025-05-17 13:00:00,2025-05-18 13:00:00,355.14,2024-05-17 13:00:00,Paid,2023-01-15 11:01:00
20823,Bob Brown,BA456,ORD,HND,2025-05-17 14:00:00,2025-05-18 14:00:00,242.87,2024-05-17 14:00:00,Success,2023-01-15 11:02:00
20824,John Doe,UA321,ATL,DXB,2025-05-17 15:00:00,2025-05-18 15:00:00,488.25,2024-05-17 15:00:00,Paid,2023-01-15 11:03:00
20825,John Doe,UA321,JFK,HND,2025-05-17 16:00:00,2025-05-18 16:00:00,907.33,2024-05-17 16:00:00,Pending,2023-01-15 11:04:00
20826,John Doe,BA456,LAX,LHR,2025-05-17 17:00:00,2025-05-18 17:00:00,329.98,2024-05-17 17:00:00,Paid,2023-01-15 11:05:00
20827,Bob Brown,DL789,LAX,HND,2025-05-17 18:00:00,2025-05-18 18:00:00,425.64,2024-05-17 18:00:00,Pending,2023-01-15 11:06:00
20828,Bob Brown,BA456,JFK,HND,2025-05-17 19:00:00,2025-05-18 19:00:00,781.95,2024-05-17 19:00:00,Success,2023-01-15 11:07:00
20829,Bob Brown,AA123,LAX,CDG,2025-05-17 20:00:00,2025-05-18 20:00:00,174.05,2024-05-17 20:00:00,Pending,2023-01-15 11:08:00
20830,Bob Brown,BA456,ORD,HND,2025-05-17 21:00:00,2025-05-18 21:00:00,842.56,2024-05-17 21:00:00,Pending,2023-01-15 11:09:00
20831,Bob Brown,BA456,JFK,LHR,2025-05-17 22:00:00,2025-05-18 22:00:00,748.25,2024-05-17 22:00:00,Success,2023-01-15 11:10:00
20832,John Doe,AA123,ORD,CDG,2025-05-17 23:00:00,2025-05-18 23:00:00,594.79,2024-05-17 23:00:00,Paid,2023-01-15 11:11:00
20833,Jane Smith,UA321,ORD,CDG,2025-05-18 00:00:00,2025-05-19 00:00:00,288.53,2024-05-18 00:00:00,Success,2023-01-15 11:12:00
20834,Bob Brown,AA123,ORD,DXB,2025-05-18 01:00:00,2025-05-19 01:00:00,183.41,2024-05-18 01:00:00,Paid,2023-01-15 11:13:00
20835,Jane Smith,BA456,JFK,HND,2025-05-18 02:00:00,2025-05-19 02:00:00,308.55,2024-05-18 02:00:00,Paid,2023-01-15 11:14:00
20836,Alice Johnson,AA123,LAX,DXB,2025-05-18 03:00:00,2025-05-19 03:00:00,785.35,2024-05-18 03:00:00,Pending,2023-01-15 11:15:00
20837,Alice Johnson,BA456,ORD,DXB,2025-05-18 04:00:00,2025-05-19 04:00:00,940.15,2024-05-18 04:00:00,Success,2023-01-15 11:16:00
20838,Bob Brown,UA321,JFK,HND,2025-05-18 05:00:00,2025-05-19 05:00:00,764.1,2024-05-18 05:00:00,Paid,2023-01-15 11:17:00
20839,Alice Johnson,BA456,JFK,DXB,2025-05-18 06:00:00,2025-05-19 06:00:00,574.86,2024-05-18 06:00:00,Success,2023-01-15 11:18:00
20840,Jane Smith,BA456,ATL,LHR,2025-05-18 07:00:00,2025-05-19 07:00:00,955.61,2024-05-18 07:00:00,Success,2023-01-15 11:19:00
20841,Alice Johnson,UA321,ATL,LHR,2025-05-18 08:00:00,2025-05-19 08:00:00,845.71,2024-05-18 08:00:00,Success,2023-01-15 11:20:00
20842,Alice Johnson,AA123,ATL,HND,2025-05-18 09:00:00,2025-05-19 09:00:00,690.25,2024-05-18 09:00:00,Success,2023-01-15 11:21:00
20843,Jane Smith,DL789,LAX,HND,2025-05-18 10:00:00,2025-05-19 10:00:00,134.11,2024-05-18 10:00:00,Pending,2023-01-15 11:22:00
20844,Alice Johnson,DL789,LAX,CDG,2025-05-18 11:00:00,2025-05-19 11:00:00,358.96,2024-05-18 11:00:00,Pending,2023-01-15 11:23:00
20845,Bob Brown,BA456,LAX,HND,2025-05-18 12:00:00,2025-05-19 12:00:00,377.39,2024-05-18 12:00:00,Pending,2023-01-15 11:24:00
20846,Jane Smith,BA456,LAX,HND,2025-05-18 13:00:00,2025-05-19 13:00:00,412.52,2024-05-18 13:00:00,Paid,2023-01-15 11:25:00
20847,Jane Smith,UA321,ORD,LHR,2025-05-18 14:00:00,2025-05-19 14:00:00,450.45,2024-05-18 14:00:00,Success,2023-01-15 11:26:00
20848,John Doe,AA123,JFK,LHR,2025-05-18 15:00:00,2025-05-19 15:00:00,945.43,2024-05-18 15:00:00,Pending,2023-01-15 11:27:00
20849,John Doe,DL789,JFK,HND,2025-05-18 16:00:00,2025-05-19 16:00:00,767.69,2024-05-18 16:00:00,Pending,2023-01-15 11:28:00
20850,Jane Smith,DL789,ATL,CDG,2025-05-18 17:00:00,2025-05-19 17:00:00,722.74,2024-05-18 17:00:00,Pending,2023-01-15 11:29:00
20851,Jane Smith,UA321,JFK,LHR,2025-05-18 18:00:00,2025-05-19 18:00:00,483.86,2024-05-18 18:00:00,Paid,2023-01-15 11:30:00
20852,John Doe,UA321,LAX,LHR,2025-05-18 19:00:00,2025-05-19 19:00:00,403.79,2024-05-18 19:00:00,Success,2023-01-15 11:31:00
20853,Bob Brown,DL789,JFK,DXB,2025-05-18 20:00:00,2025-05-19 20:00:00,207.62,2024-05-18 20:00:00,Success,2023-01-15 11:32:00
20854,Alice Johnson,AA123,ORD,HND,2025-05-18 21:00:00,2025-05-19 21:00:00,508.15,2024-05-18 21:00:00,Pending,2023-01-15 11:33:00
20855,Alice Johnson,AA123,ORD,DXB,2025-05-18 22:00:00,2025-05-19 22:00:00,284.81,2024-05-18 22:00:00,Success,2023-01-15 11:34:00
20856,Alice Johnson,AA123,ATL,HND,2025-05-18 23:00:00,2025-05-19 23:00:00,451.91,2024-05-18 23:00:00,Paid,2023-01-15 11:35:00
20857,Jane Smith,BA456,LAX,CDG,2025-05-19 00:00:00,2025-05-20 00:00:00,240.75,2024-05-19 00:00:00,Pending,2023-01-15 11:36:00
20858,Bob Brown,AA123,JFK,DXB,2025-05-19 01:00:00,2025-05-20 01:00:00,409.6,2024-05-19 01:00:00,Success,2023-01-15 11:37:00
20859,John Doe,BA456,ATL,LHR,2025-05-19 02:00:00,2025-05-20 02:00:00,138.68,2024-05-19 02:00:00,Paid,2023-01-15 11:38:00
20860,Bob Brown,BA456,JFK,HND,2025-05-19 03:00:00,2025-05-20 03:00:00,105.42,2024-05-19 03:00:00,Pending,2023-01-15 11:39:00
20861,Bob Brown,UA321,ATL,HND,2025-05-19 04:00:00,2025-05-20 04:00:00,882.92,2024-05-19 04:00:00,Success,2023-01-15 11:40:00
20862,Alice Johnson,BA456,ATL,DXB,2025-05-19 05:00:00,2025-05-20 05:00:00,677.14,2024-05-19 05:00:00,Paid,2023-01-15 11:41:00
20863,John Doe,BA456,ORD,DXB,2025-05-19 06:00:00,2025-05-20 06:00:00,628.9,2024-05-19 06:00:00,Success,2023-01-15 11:42:00
20864,Bob Brown,UA321,ORD,CDG,2025-05-19 07:00:00,2025-05-20 07:00:00,562.41,2024-05-19 07:00:00,Paid,2023-01-15 11:43:00
20865,John Doe,AA123,ORD,LHR,2025-05-19 08:00:00,2025-05-20 08:00:00,754.06,2024-05-19 08:00:00,Pending,2023-01-15 11:44:00
20866,Jane Smith,AA123,ATL,CDG,2025-05-19 09:00:00,2025-05-20 09:00:00,762.55,2024-05-19 09:00:00,Pending,2023-01-15 11:45:00
20867,Alice Johnson,DL789,ORD,LHR,2025-05-19 10:00:00,2025-05-20 10:00:00,941.73,2024-05-19 10:00:00,Success,2023-01-15 11:46:00
20868,John Doe,DL789,ORD,LHR,2025-05-19 11:00:00,2025-05-20 11:00:00,319.97,2024-05-19 11:00:00,Pending,2023-01-15 11:47:00
20869,Jane Smith,BA456,LAX,HND,2025-05-19 12:00:00,2025-05-20 12:00:00,806.68,2024-05-19 12:00:00,Paid,2023-01-15 11:48:00
20870,Jane Smith,DL789,JFK,LHR,2025-05-19 13:00:00,2025-05-20 13:00:00,992.04,2024-05-19 13:00:00,Paid,2023-01-15 11:49:00
20871,Jane Smith,UA321,JFK,DXB,2025-05-19 14:00:00,2025-05-20 14:00:00,126.12,2024-05-19 14:00:00,Pending,2023-01-15 11:50:00
20872,Bob Brown,DL789,LAX,HND,2025-05-19 15:00:00,2025-05-20 15:00:00,436.59,2024-05-19 15:00:00,Pending,2023-01-15 11:51:00
20873,Bob Brown,DL789,LAX,CDG,2025-05-19 16:00:00,2025-05-20 16:00:00,492.43,2024-05-19 16:00:00,Paid,2023-01-15 11:52:00
20874,Alice Johnson,BA456,ORD,LHR,2025-05-19 17:00:00,2025-05-20 17:00:00,839.65,2024-05-19 17:00:00,Paid,2023-01-15 11:53:00
20875,Alice Johnson,UA321,ORD,HND,2025-05-19 18:00:00,2025-05-20 18:00:00,112.37,2024-05-19 18:00:00,Paid,2023-01-15 11:54:00
20876,Jane Smith,DL789,JFK,DXB,2025-05-19 19:00:00,2025-05-20 19:00:00,638.76,2024-05-19 19:00:00,Success,2023-01-15 11:55:00
20877,Alice Johnson,AA123,LAX,CDG,2025-05-19 20:00:00,2025-05-20 20:00:00,903.32,2024-05-19 20:00:00,Success,2023-01-15 11:56:00
20878,Bob Brown,UA321,LAX,HND,2025-05-19 21:00:00,2025-05-20 21:00:00,232.86,2024-05-19 21:00:00,Success,2023-01-15 11:57:00
20879,Alice Johnson,UA321,ORD,HND,2025-05-19 22:00:00,2025-05-20 22:00:00,204.02,2024-05-19 22:00:00,Paid,2023-01-15 11:58:00
20880,John Doe,BA456,JFK,DXB,2025-05-19 23:00:00,2025-05-20 23:00:00,999.81,2024-05-19 23:00:00,Pending,2023-01-15 11:59:00
20881,Bob Brown,UA321,ATL,DXB,2025-05-20 00:00:00,2025-05-21 00:00:00,843.36,2024-05-20 00:00:00,Paid,2023-01-15 12:00:00
20882,Jane Smith,UA321,LAX,LHR,2025-05-20 01:00:00,2025-05-21 01:00:00,727.68,2024-05-20 01:00:00,Success,2023-01-15 12:01:00
20883,Jane Smith,UA321,JFK,CDG,2025-05-20 02:00:00,2025-05-21 02:00:00,459.08,2024-05-20 02:00:00,Success,2023-01-15 12:02:00
20884,Alice Johnson,UA321,JFK,HND,2025-05-20 03:00:00,2025-05-21 03:00:00,868.57,2024-05-20 03:00:00,Pending,2023-01-15 12:03:00
20885,Bob Brown,UA321,JFK,DXB,2025-05-20 04:00:00,2025-05-21 04:00:00,930.5,2024-05-20 04:00:00,Paid,2023-01-15 12:04:00
20886,Jane Smith,UA321,LAX,DXB,2025-05-20 05:00:00,2025-05-21 05:00:00,759.17,2024-05-20 05:00:00,Success,2023-01-15 12:05:00
20887,Jane Smith,UA321,ATL,HND,2025-05-20 06:00:00,2025-05-21 06:00:00,458.29,2024-05-20 06:00:00,Paid,2023-01-15 12:06:00
20888,Bob Brown,AA123,ORD,DXB,2025-05-20 07:00:00,2025-05-21 07:00:00,625.18,2024-05-20 07:00:00,Pending,2023-01-15 12:07:00
20889,Bob Brown,UA321,ATL,DXB,2025-05-20 08:00:00,2025-05-21 08:00:00,188.67,2024-05-20 08:00:00,Pending,2023-01-15 12:08:00
20890,Jane Smith,BA456,JFK,LHR,2025-05-20 09:00:00,2025-05-21 09:00:00,242.22,2024-05-20 09:00:00,Pending,2023-01-15 12:09:00
20891,Alice Johnson,AA123,LAX,HND,2025-05-20 10:00:00,2025-05-21 10:00:00,804.73,2024-05-20 10:00:00,Paid,2023-01-15 12:10:00
20892,Alice Johnson,UA321,LAX,LHR,2025-05-20 11:00:00,2025-05-21 11:00:00,126.38,2024-05-20 11:00:00,Paid,2023-01-15 12:11:00
20893,Alice Johnson,DL789,ATL,CDG,2025-05-20 12:00:00,2025-05-21 12:00:00,144.28,2024-05-20 12:00:00,Pending,2023-01-15 12:12:00
20894,John Doe,BA456,ATL,DXB,2025-05-20 13:00:00,2025-05-21 13:00:00,557.22,2024-05-20 13:00:00,Paid,2023-01-15 12:13:00
20895,Bob Brown,AA123,LAX,LHR,2025-05-20 14:00:00,2025-05-21 14:00:00,253.48,2024-05-20 14:00:00,Pending,2023-01-15 12:14:00
20896,Jane Smith,BA456,ATL,HND,2025-05-20 15:00:00,2025-05-21 15:00:00,364.33,2024-05-20 15:00:00,Paid,2023-01-15 12:15:00
20897,John Doe,AA123,ORD,CDG,2025-05-20 16:00:00,2025-05-21 16:00:00,458.95,2024-05-20 16:00:00,Paid,2023-01-15 12:16:00
20898,Alice Johnson,DL789,ORD,CDG,2025-05-20 17:00:00,2025-05-21 17:00:00,570.03,2024-05-20 17:00:00,Pending,2023-01-15 12:17:00
20899,John Doe,BA456,ORD,LHR,2025-05-20 18:00:00,2025-05-21 18:00:00,355.18,2024-05-20 18:00:00,Pending,2023-01-15 12:18:00
20900,Jane Smith,BA456,JFK,LHR,2025-05-20 19:00:00,2025-05-21 19:00:00,535.19,2024-05-20 19:00:00,Pending,2023-01-15 12:19:00
20901,Jane Smith,AA123,ATL,DXB,2025-05-20 20:00:00,2025-05-21 20:00:00,433.62,2024-05-20 20:00:00,Paid,2023-01-15 12:20:00
20902,Bob Brown,AA123,LAX,LHR,2025-05-20 21:00:00,2025-05-21 21:00:00,172.93,2024-05-20 21:00:00,Pending,2023-01-15 12:21:00
20903,Alice Johnson,DL789,JFK,LHR,2025-05-20 22:00:00,2025-05-21 22:00:00,880.41,2024-05-20 22:00:00,Success,2023-01-15 12:22:00
20904,Alice Johnson,UA321,LAX,LHR,2025-05-20 23:00:00,2025-05-21 23:00:00,353.23,2024-05-20 23:00:00,Paid,2023-01-15 12:23:00
20905,John Doe,AA123,ATL,CDG,2025-05-21 00:00:00,2025-05-22 00:00:00,648.44,2024-05-21 00:00:00,Paid,2023-01-15 12:24:00
20906,Alice Johnson,AA123,ATL,HND,2025-05-21 01:00:00,2025-05-22 01:00:00,612.82,2024-05-21 01:00:00,Pending,2023-01-15 12:25:00
20907,John Doe,AA123,JFK,LHR,2025-05-21 02:00:00,2025-05-22 02:00:00,279.25,2024-05-21 02:00:00,Paid,2023-01-15 12:26:00
20908,Jane Smith,DL789,JFK,CDG,2025-05-21 03:00:00,2025-05-22 03:00:00,126.96,2024-05-21 03:00:00,Paid,2023-01-15 12:27:00
20909,Jane Smith,UA321,ORD,CDG,2025-05-21 04:00:00,2025-05-22 04:00:00,871.24,2024-05-21 04:00:00,Paid,2023-01-15 12:28:00
20910,Jane Smith,UA321,JFK,LHR,2025-05-21 05:00:00,2025-05-22 05:00:00,547.92,2024-05-21 05:00:00,Success,2023-01-15 12:29:00
20911,Jane Smith,DL789,ORD,CDG,2025-05-21 06:00:00,2025-05-22 06:00:00,473.02,2024-05-21 06:00:00,Success,2023-01-15 12:30:00
20912,Jane Smith,UA321,JFK,DXB,2025-05-21 07:00:00,2025-05-22 07:00:00,786.62,2024-05-21 07:00:00,Pending,2023-01-15 12:31:00
20913,John Doe,BA456,ORD,HND,2025-05-21 08:00:00,2025-05-22 08:00:00,129.84,2024-05-21 08:00:00,Paid,2023-01-15 12:32:00
20914,Jane Smith,DL789,ATL,DXB,2025-05-21 09:00:00,2025-05-22 09:00:00,788.69,2024-05-21 09:00:00,Success,2023-01-15 12:33:00
20915,John Doe,AA123,LAX,HND,2025-05-21 10:00:00,2025-05-22 10:00:00,468.02,2024-05-21 10:00:00,Pending,2023-01-15 12:34:00
20916,Jane Smith,UA321,ATL,CDG,2025-05-21 11:00:00,2025-05-22 11:00:00,596.46,2024-05-21 11:00:00,Pending,2023-01-15 12:35:00
20917,John Doe,BA456,ORD,LHR,2025-05-21 12:00:00,2025-05-22 12:00:00,777.2,2024-05-21 12:00:00,Pending,2023-01-15 12:36:00
20918,John Doe,DL789,ATL,LHR,2025-05-21 13:00:00,2025-05-22 13:00:00,592.13,2024-05-21 13:00:00,Paid,2023-01-15 12:37:00
20919,John Doe,DL789,JFK,CDG,2025-05-21 14:00:00,2025-05-22 14:00:00,155.6,2024-05-21 14:00:00,Pending,2023-01-15 12:38:00
20920,Alice Johnson,AA123,JFK,LHR,2025-05-21 15:00:00,2025-05-22 15:00:00,755.74,2024-05-21 15:00:00,Paid,2023-01-15 12:39:00
20921,John Doe,AA123,LAX,CDG,2025-05-21 16:00:00,2025-05-22 16:00:00,807.71,2024-05-21 16:00:00,Pending,2023-01-15 12:40:00
20922,John Doe,DL789,LAX,DXB,2025-05-21 17:00:00,2025-05-22 17:00:00,515.7,2024-05-21 17:00:00,Pending,2023-01-15 12:41:00
20923,Jane Smith,BA456,ATL,CDG,2025-05-21 18:00:00,2025-05-22 18:00:00,495.15,2024-05-21 18:00:00,Paid,2023-01-15 12:42:00
20924,John Doe,AA123,LAX,CDG,2025-05-21 19:00:00,2025-05-22 19:00:00,326.73,2024-05-21 19:00:00,Paid,2023-01-15 12:43:00
20925,John Doe,DL789,JFK,DXB,2025-05-21 20:00:00,2025-05-22 20:00:00,679.75,2024-05-21 20:00:00,Success,2023-01-15 12:44:00
20926,Bob Brown,DL789,JFK,DXB,2025-05-21 21:00:00,2025-05-22 21:00:00,893.79,2024-05-21 21:00:00,Pending,2023-01-15 12:45:00
20927,Alice Johnson,AA123,JFK,CDG,2025-05-21 22:00:00,2025-05-22 22:00:00,690.37,2024-05-21 22:00:00,Paid,2023-01-15 12:46:00
20928,Bob Brown,UA321,ORD,DXB,2025-05-21 23:00:00,2025-05-22 23:00:00,794.19,2024-05-21 23:00:00,Pending,2023-01-15 12:47:00
20929,Jane Smith,BA456,ORD,HND,2025-05-22 00:00:00,2025-05-23 00:00:00,853.71,2024-05-22 00:00:00,Pending,2023-01-15 12:48:00
20930,Alice Johnson,UA321,ATL,DXB,2025-05-22 01:00:00,2025-05-23 01:00:00,303.53,2024-05-22 01:00:00,Success,2023-01-15 12:49:00
20931,Alice Johnson,UA321,ORD,LHR,2025-05-22 02:00:00,2025-05-23 02:00:00,461.89,2024-05-22 02:00:00,Success,2023-01-15 12:50:00
20932,Bob Brown,BA456,LAX,DXB,2025-05-22 03:00:00,2025-05-23 03:00:00,492.36,2024-05-22 03:00:00,Pending,2023-01-15 12:51:00
20933,Alice Johnson,BA456,JFK,DXB,2025-05-22 04:00:00,2025-05-23 04:00:00,603.01,2024-05-22 04:00:00,Paid,2023-01-15 12:52:00
20934,Bob Brown,AA123,ATL,CDG,2025-05-22 05:00:00,2025-05-23 05:00:00,144.26,2024-05-22 05:00:00,Pending,2023-01-15 12:53:00
20935,John Doe,AA123,ORD,DXB,2025-05-22 06:00:00,2025-05-23 06:00:00,629.57,2024-05-22 06:00:00,Pending,2023-01-15 12:54:00
20936,Bob Brown,AA123,ATL,HND,2025-05-22 07:00:00,2025-05-23 07:00:00,179.67,2024-05-22 07:00:00,Paid,2023-01-15 12:55:00
20937,Alice Johnson,BA456,ATL,CDG,2025-05-22 08:00:00,2025-05-23 08:00:00,825.91,2024-05-22 08:00:00,Pending,2023-01-15 12:56:00
20938,Alice Johnson,UA321,LAX,HND,2025-05-22 09:00:00,2025-05-23 09:00:00,966.72,2024-05-22 09:00:00,Paid,2023-01-15 12:57:00
20939,Jane Smith,BA456,LAX,LHR,2025-05-22 10:00:00,2025-05-23 10:00:00,360.78,2024-05-22 10:00:00,Paid,2023-01-15 12:58:00
20940,Jane Smith,AA123,LAX,CDG,2025-05-22 11:00:00,2025-05-23 11:00:00,555.95,2024-05-22 11:00:00,Paid,2023-01-15 12:59:00
20941,Jane Smith,UA321,ATL,CDG,2025-05-22 12:00:00,2025-05-23 12:00:00,840.87,2024-05-22 12:00:00,Paid,2023-01-15 13:00:00
20942,Jane Smith,AA123,ATL,LHR,2025-05-22 13:00:00,2025-05-23 13:00:00,383.19,2024-05-22 13:00:00,Success,2023-01-15 13:01:00
20943,Alice Johnson,UA321,LAX,LHR,2025-05-22 14:00:00,2025-05-23 14:00:00,242.0,2024-05-22 14:00:00,Paid,2023-01-15 13:02:00
20944,Jane Smith,AA123,ORD,HND,2025-05-22 15:00:00,2025-05-23 15:00:00,765.16,2024-05-22 15:00:00,Paid,2023-01-15 13:03:00
20945,Bob Brown,BA456,JFK,DXB,2025-05-22 16:00:00,2025-05-23 16:00:00,728.53,2024-05-22 16:00:00,Pending,2023-01-15 13:04:00
20946,John Doe,DL789,LAX,CDG,2025-05-22 17:00:00,2025-05-23 17:00:00,612.95,2024-05-22 17:00:00,Paid,2023-01-15 13:05:00
20947,Alice Johnson,DL789,ORD,CDG,2025-05-22 18:00:00,2025-05-23 18:00:00,949.99,2024-05-22 18:00:00,Success,2023-01-15 13:06:00
20948,Jane Smith,UA321,ATL,HND,2025-05-22 19:00:00,2025-05-23 19:00:00,959.61,2024-05-22 19:00:00,Pending,2023-01-15 13:07:00
20949,Alice Johnson,BA456,ATL,CDG,2025-05-22 20:00:00,2025-05-23 20:00:00,875.39,2024-05-22 20:00:00,Success,2023-01-15 13:08:00
20950,Jane Smith,AA123,ORD,LHR,2025-05-22 21:00:00,2025-05-23 21:00:00,363.72,2024-05-22 21:00:00,Pending,2023-01-15 13:09:00
20951,Alice Johnson,UA321,ORD,CDG,2025-05-22 22:00:00,2025-05-23 22:00:00,302.83,2024-05-22 22:00:00,Success,2023-01-15 13:10:00
20952,Jane Smith,UA321,ATL,DXB,2025-05-22 23:00:00,2025-05-23 23:00:00,852.17,2024-05-22 23:00:00,Pending,2023-01-15 13:11:00
20953,John Doe,AA123,ATL,LHR,2025-05-23 00:00:00,2025-05-24 00:00:00,686.22,2024-05-23 00:00:00,Pending,2023-01-15 13:12:00
20954,Jane Smith,AA123,ATL,HND,2025-05-23 01:00:00,2025-05-24 01:00:00,456.51,2024-05-23 01:00:00,Paid,2023-01-15 13:13:00
20955,Bob Brown,AA123,ATL,HND,2025-05-23 02:00:00,2025-05-24 02:00:00,468.78,2024-05-23 02:00:00,Success,2023-01-15 13:14:00
20956,Alice Johnson,BA456,LAX,CDG,2025-05-23 03:00:00,2025-05-24 03:00:00,868.0,2024-05-23 03:00:00,Paid,2023-01-15 13:15:00
20957,Alice Johnson,DL789,ATL,LHR,2025-05-23 04:00:00,2025-05-24 04:00:00,246.92,2024-05-23 04:00:00,Pending,2023-01-15 13:16:00
20958,Bob Brown,UA321,ATL,LHR,2025-05-23 05:00:00,2025-05-24 05:00:00,949.58,2024-05-23 05:00:00,Paid,2023-01-15 13:17:00
20959,Bob Brown,UA321,ORD,LHR,2025-05-23 06:00:00,2025-05-24 06:00:00,669.89,2024-05-23 06:00:00,Paid,2023-01-15 13:18:00
20960,John Doe,DL789,ORD,CDG,2025-05-23 07:00:00,2025-05-24 07:00:00,812.22,2024-05-23 07:00:00,Success,2023-01-15 13:19:00
20961,Alice Johnson,UA321,ORD,CDG,2025-05-23 08:00:00,2025-05-24 08:00:00,433.78,2024-05-23 08:00:00,Paid,2023-01-15 13:20:00
20962,John Doe,BA456,ATL,HND,2025-05-23 09:00:00,2025-05-24 09:00:00,628.21,2024-05-23 09:00:00,Success,2023-01-15 13:21:00
20963,Alice Johnson,AA123,ORD,DXB,2025-05-23 10:00:00,2025-05-24 10:00:00,774.99,2024-05-23 10:00:00,Paid,2023-01-15 13:22:00
20964,Alice Johnson,DL789,ATL,LHR,2025-05-23 11:00:00,2025-05-24 11:00:00,491.62,2024-05-23 11:00:00,Pending,2023-01-15 13:23:00
20965,John Doe,BA456,ATL,CDG,2025-05-23 12:00:00,2025-05-24 12:00:00,539.14,2024-05-23 12:00:00,Paid,2023-01-15 13:24:00
20966,Alice Johnson,AA123,ORD,CDG,2025-05-23 13:00:00,2025-05-24 13:00:00,623.87,2024-05-23 13:00:00,Paid,2023-01-15 13:25:00
20967,Alice Johnson,DL789,JFK,DXB,2025-05-23 14:00:00,2025-05-24 14:00:00,157.07,2024-05-23 14:00:00,Pending,2023-01-15 13:26:00
20968,John Doe,BA456,LAX,CDG,2025-05-23 15:00:00,2025-05-24 15:00:00,876.87,2024-05-23 15:00:00,Paid,2023-01-15 13:27:00
20969,Jane Smith,DL789,LAX,CDG,2025-05-23 16:00:00,2025-05-24 16:00:00,880.01,2024-05-23 16:00:00,Paid,2023-01-15 13:28:00
20970,John Doe,DL789,JFK,CDG,2025-05-23 17:00:00,2025-05-24 17:00:00,353.28,2024-05-23 17:00:00,Pending,2023-01-15 13:29:00
20971,Alice Johnson,BA456,JFK,LHR,2025-05-23 18:00:00,2025-05-24 18:00:00,891.84,2024-05-23 18:00:00,Paid,2023-01-15 13:30:00
20972,Bob Brown,UA321,ATL,DXB,2025-05-23 19:00:00,2025-05-24 19:00:00,770.68,2024-05-23 19:00:00,Paid,2023-01-15 13:31:00
20973,Jane Smith,BA456,ORD,HND,2025-05-23 20:00:00,2025-05-24 20:00:00,534.87,2024-05-23 20:00:00,Pending,2023-01-15 13:32:00
20974,Bob Brown,DL789,LAX,DXB,2025-05-23 21:00:00,2025-05-24 21:00:00,412.99,2024-05-23 21:00:00,Pending,2023-01-15 13:33:00
20975,Jane Smith,DL789,LAX,DXB,2025-05-23 22:00:00,2025-05-24 22:00:00,459.44,2024-05-23 22:00:00,Pending,2023-01-15 13:34:00
20976,Bob Brown,BA456,JFK,HND,2025-05-23 23:00:00,2025-05-24 23:00:00,580.98,2024-05-23 23:00:00,Pending,2023-01-15 13:35:00
20977,Jane Smith,AA123,ORD,HND,2025-05-24 00:00:00,2025-05-25 00:00:00,471.27,2024-05-24 00:00:00,Pending,2023-01-15 13:36:00
20978,John Doe,AA123,LAX,CDG,2025-05-24 01:00:00,2025-05-25 01:00:00,478.21,2024-05-24 01:00:00,Paid,2023-01-15 13:37:00
20979,Jane Smith,AA123,LAX,CDG,2025-05-24 02:00:00,2025-05-25 02:00:00,282.81,2024-05-24 02:00:00,Success,2023-01-15 13:38:00
20980,Jane Smith,AA123,ATL,CDG,2025-05-24 03:00:00,2025-05-25 03:00:00,737.03,2024-05-24 03:00:00,Pending,2023-01-15 13:39:00
20981,Jane Smith,BA456,ATL,LHR,2025-05-24 04:00:00,2025-05-25 04:00:00,648.63,2024-05-24 04:00:00,Paid,2023-01-15 13:40:00
20982,Alice Johnson,UA321,ATL,LHR,2025-05-24 05:00:00,2025-05-25 05:00:00,992.71,2024-05-24 05:00:00,Pending,2023-01-15 13:41:00
20983,Bob Brown,AA123,LAX,DXB,2025-05-24 06:00:00,2025-05-25 06:00:00,227.12,2024-05-24 06:00:00,Success,2023-01-15 13:42:00
20984,John Doe,DL789,LAX,LHR,2025-05-24 07:00:00,2025-05-25 07:00:00,202.36,2024-05-24 07:00:00,Pending,2023-01-15 13:43:00
20985,Bob Brown,AA123,ATL,LHR,2025-05-24 08:00:00,2025-05-25 08:00:00,564.34,2024-05-24 08:00:00,Pending,2023-01-15 13:44:00
20986,Bob Brown,UA321,ATL,HND,2025-05-24 09:00:00,2025-05-25 09:00:00,236.79,2024-05-24 09:00:00,Success,2023-01-15 13:45:00
20987,John Doe,BA456,ORD,CDG,2025-05-24 10:00:00,2025-05-25 10:00:00,649.56,2024-05-24 10:00:00,Paid,2023-01-15 13:46:00
20988,Alice Johnson,UA321,LAX,HND,2025-05-24 11:00:00,2025-05-25 11:00:00,276.5,2024-05-24 11:00:00,Paid,2023-01-15 13:47:00
20989,Jane Smith,UA321,LAX,CDG,2025-05-24 12:00:00,2025-05-25 12:00:00,534.7,2024-05-24 12:00:00,Paid,2023-01-15 13:48:00
20990,Alice Johnson,UA321,JFK,DXB,2025-05-24 13:00:00,2025-05-25 13:00:00,650.18,2024-05-24 13:00:00,Pending,2023-01-15 13:49:00
20991,Alice Johnson,AA123,ATL,HND,2025-05-24 14:00:00,2025-05-25 14:00:00,512.24,2024-05-24 14:00:00,Paid,2023-01-15 13:50:00
